date_heure,consommation_brute_electricite_rte
2014-04-17 00:00:00+00:00,5967.270833333333
2014-04-18 00:00:00+00:00,5887.770833333333
2014-04-19 00:00:00+00:00,5282.270833333333
2014-04-20 00:00:00+00:00,4782.875
2014-04-21 00:00:00+00:00,4824.4375
2014-04-22 00:00:00+00:00,5590.666666666667
2014-04-23 00:00:00+00:00,5698.5625
2014-04-24 00:00:00+00:00,5629.520833333333
2014-04-25 00:00:00+00:00,5647.729166666667
2014-04-26 00:00:00+00:00,5244.0625
2014-04-27 00:00:00+00:00,4979.020833333333
2014-04-28 00:00:00+00:00,5674.1875
2014-04-29 00:00:00+00:00,5698.916666666667
2014-04-30 00:00:00+00:00,5598.875
2014-05-01 00:00:00+00:00,4737.729166666667
2014-05-02 00:00:00+00:00,5337.375
2014-05-03 00:00:00+00:00,5166.75
2014-05-04 00:00:00+00:00,4905.645833333333
2014-05-05 00:00:00+00:00,5597.916666666667
2014-05-06 00:00:00+00:00,5670.8125
2014-05-07 00:00:00+00:00,5772.791666666667
2014-05-08 00:00:00+00:00,5233.5625
2014-05-09 00:00:00+00:00,5461.75
2014-05-10 00:00:00+00:00,5261.020833333333
2014-05-11 00:00:00+00:00,4972.354166666667
2014-05-12 00:00:00+00:00,5794.25
2014-05-13 00:00:00+00:00,5890.979166666667
2014-05-14 00:00:00+00:00,5825.270833333333
2014-05-15 00:00:00+00:00,5738.541666666667
2014-05-16 00:00:00+00:00,5659.895833333333
2014-05-17 00:00:00+00:00,4963.4375
2014-05-18 00:00:00+00:00,4544.270833333333
2014-05-19 00:00:00+00:00,5286.020833333333
2014-05-20 00:00:00+00:00,5418.666666666667
2014-05-21 00:00:00+00:00,5513.583333333333
2014-05-22 00:00:00+00:00,5508.041666666667
2014-05-23 00:00:00+00:00,5481.0
2014-05-24 00:00:00+00:00,4933.4375
2014-05-25 00:00:00+00:00,4544.916666666667
2014-05-26 00:00:00+00:00,5365.895833333333
2014-05-27 00:00:00+00:00,5609.354166666667
2014-05-28 00:00:00+00:00,5651.125
2014-05-29 00:00:00+00:00,4891.895833333333
2014-05-30 00:00:00+00:00,5090.0625
2014-05-31 00:00:00+00:00,4723.520833333333
2014-06-01 00:00:00+00:00,4509.1875
2014-06-02 00:00:00+00:00,5301.9375
2014-06-03 00:00:00+00:00,5456.0
2014-06-04 00:00:00+00:00,5588.3125
2014-06-05 00:00:00+00:00,5577.0
2014-06-06 00:00:00+00:00,5495.229166666667
2014-06-07 00:00:00+00:00,4818.854166666667
2014-06-08 00:00:00+00:00,4403.833333333333
2014-06-09 00:00:00+00:00,4576.8125
2014-06-10 00:00:00+00:00,5273.958333333333
2014-06-11 00:00:00+00:00,5278.020833333333
2014-06-12 00:00:00+00:00,5326.145833333333
2014-06-13 00:00:00+00:00,5338.6875
2014-06-14 00:00:00+00:00,4664.083333333333
2014-06-15 00:00:00+00:00,4386.625
2014-06-16 00:00:00+00:00,5274.979166666667
2014-06-17 00:00:00+00:00,5368.4375
2014-06-18 00:00:00+00:00,5414.4375
2014-06-19 00:00:00+00:00,5464.541666666667
2014-06-20 00:00:00+00:00,5337.583333333333
2014-06-21 00:00:00+00:00,4752.166666666667
2014-06-22 00:00:00+00:00,4374.333333333333
2014-06-23 00:00:00+00:00,5159.229166666667
2014-06-24 00:00:00+00:00,5306.416666666667
2014-06-25 00:00:00+00:00,5342.083333333333
2014-06-26 00:00:00+00:00,5308.979166666667
2014-06-27 00:00:00+00:00,5318.208333333333
2014-06-28 00:00:00+00:00,4620.979166666667
2014-06-29 00:00:00+00:00,4346.9375
2014-06-30 00:00:00+00:00,5081.770833333333
2014-07-01 00:00:00+00:00,5269.145833333333
2014-07-02 00:00:00+00:00,5290.729166666667
2014-07-03 00:00:00+00:00,5369.645833333333
2014-07-04 00:00:00+00:00,5293.270833333333
2014-07-05 00:00:00+00:00,4688.229166666667
2014-07-06 00:00:00+00:00,4342.833333333333
2014-07-07 00:00:00+00:00,5086.020833333333
2014-07-08 00:00:00+00:00,5319.083333333333
2014-07-09 00:00:00+00:00,5479.395833333333
2014-07-10 00:00:00+00:00,5535.75
2014-07-11 00:00:00+00:00,5490.6875
2014-07-12 00:00:00+00:00,4723.8125
2014-07-13 00:00:00+00:00,4381.8125
2014-07-14 00:00:00+00:00,4326.4375
2014-07-15 00:00:00+00:00,5249.833333333333
2014-07-16 00:00:00+00:00,5341.166666666667
2014-07-17 00:00:00+00:00,5389.333333333333
2014-07-18 00:00:00+00:00,5327.229166666667
2014-07-19 00:00:00+00:00,4690.5625
2014-07-20 00:00:00+00:00,4323.895833333333
2014-07-21 00:00:00+00:00,5059.354166666667
2014-07-22 00:00:00+00:00,5292.1875
2014-07-23 00:00:00+00:00,5351.75
2014-07-24 00:00:00+00:00,5190.583333333333
2014-07-25 00:00:00+00:00,5164.458333333333
2014-07-26 00:00:00+00:00,4605.25
2014-07-27 00:00:00+00:00,4276.791666666667
2014-07-28 00:00:00+00:00,4888.8125
